Date,Product_ID,Product_Name,Category,Unit_Price,Quantity_Sold,Total_Sales,Customer_ID,First_Name,Last_Name,Payment_Type
2024-05-19,Iir-045202,History,Books,49.07,1,49.07,CUST-686830,Connie,Jarvis,Online Payment
2024-05-19,Psu-185327,Laptop,Electronics,822.98,1,822.98,CUST-192444,Tyler,Campbell,Cash
2024-05-19,BYD-969077,Camera,Electronics,1119.13,1,1119.13,CUST-470640,Angela,Hall,Credit Card
2024-05-19,Ttx-430871,Jeans,Clothing,65.41,8,523.28,CUST-931679,Taylor,Brandt,Credit Card
2024-05-19,QRa-358047,Blanket,Home & Garden,84.14,6,504.84,CUST-253816,Keith,Huang,Cash
2024-05-19,Rju-945420,Video Game,Toys & Games,50.02,9,450.18,CUST-151602,Katrina,Cunningham,Debit Card
2024-05-19,ffF-060850,Makeup Kit,Health & Beauty,76.94,4,307.76,CUST-607723,Tara,Marshall,Debit Card
2024-05-19,IiZ-505951,Dress,Clothing,52.64,6,315.84,CUST-496146,Kelly,Smith,Cash
2024-05-19,KkD-573550,Novel,Books,13.87,1,13.87,CUST-802387,Chris,Smith,Cash
2024-05-19,rPw-559486,Shampoo,Health & Beauty,22.89,2,45.78,CUST-530376,Grant,Williams,Debit Card
2024-05-19,aey-088569,History,Books,48.62,6,291.72,CUST-208657,Nathan,Marshall,Cash
2024-05-19,Ggy-685041,Dress,Clothing,119.97,2,239.94,CUST-852930,Jack,Mcclain,Cash
2024-05-19,FvS-446829,Lamp,Home & Garden,23.83,4,95.32,CUST-359200,Rebecca,Thomas,Cash
2024-05-19,Bfa-888227,Dress,Clothing,128.52,2,257.04,CUST-791772,Kimberly,Watson,Credit Card
2024-05-19,xWJ-558046,Perfume,Health & Beauty,92.33,8,738.64,CUST-836634,Melissa,Brown,Debit Card
2024-05-19,pNh-104626,Makeup Kit,Health & Beauty,47.53,5,237.65,CUST-686901,Douglas,Moore,Credit Card
2024-05-19,TJV-395055,Camera,Electronics,595.71,7,4169.97,CUST-696205,Alicia,Mccarty,Cash
2024-05-19,mOk-634096,Sneakers,Clothing,146.57,8,1172.56,CUST-890182,Tonya,Williams,Cash
2024-05-19,VXH-428581,Camera,Electronics,1222.41,2,2444.82,CUST-510178,Jonathan,Moore,Debit Card
2024-05-19,ngg-404949,Camera,Electronics,687.07,5,3435.35,CUST-515422,Rhonda,Martinez,Credit Card
2024-05-19,yrt-108591,Cushion,Home & Garden,35.64,7,249.48,CUST-083765,Jenny,Perez,Cash
2024-05-19,XqZ-707297,Puzzle,Toys & Games,40.94,4,163.76,CUST-635923,Lisa,Murray,Cash
2024-05-19,nuA-148333,Dress,Clothing,172.34,5,861.7,CUST-933287,Edward,Kent,Credit Card
2024-05-19,eEx-862585,Action Figure,Toys & Games,113.19,3,339.57,CUST-896815,Lindsay,Yu,Debit Card
